Gene 1,Gene 2
55299,8971
55299,100288562
55299,705
55299,6143
55299,6142
55299,6141
55299,6147
55299,6146
55299,6144
55299,6780
55299,8807
55299,1655
55299,254958
55299,161823
55299,3669
55299,56829
55299,2287
55299,117246
55299,57665
55299,292
55299,3010
55299,51106
55299,56342
55299,79050
55299,8726
55299,2593
55299,5036
55299,9533
55299,3692
55299,25983
55299,1503
55299,57109
55299,10153
55299,54487
55299,11338
55299,1915
55299,14
55299,57062
55299,6217
55299,6210
55299,55140
55299,6218
55299,54984
55299,54663
55299,6741
55299,26354
55299,6627
55299,55771
55299,7321
55299,7323
55299,51082
55299,92856
55299,84365
55299,51491
55299,51816
55299,56647
55299,55681
55299,72
55299,6138
55299,6132
55299,6133
55299,6130
55299,6136
55299,6137
55299,6134
55299,6135
55299,5936
55299,79159
55299,146212
55299,5932
55299,29777
55299,221830
55299,23517
55299,2091
55299,11056
55299,30836
55299,142940
55299,4673
55299,4904
55299,4670
55299,57455
55299,9277
55299,10054
55299,9820
55299,23567
55299,4234
55299,23560
55299,51118
55299,23160
55299,80135
55299,9578
55299,9094
55299,3276
55299,3275
55299,8886
55299,2932
55299,6176
55299,6175
55299,6173
55299,6170
55299,51187
55299,3615
55299,60487
55299,3007
55299,3008
55299,55813
55299,5432
55299,5431
55299,5434
55299,5435
55299,26986
55299,7150
55299,81691
55299,23521
55299,9136
55299,10642
55299,9869
55299,497661
55299,7846
55299,4839
55299,4931
55299,962
55299,6194
55299,6059
55299,6191
55299,2107
55299,908
55299,4085
55299,54475
55299,9349
55299,23223
55299,9221
55299,8568
55299,6222
55299,25926
55299,6228
55299,6229
55299,84172
55299,51388
55299,6732
55299,9045
55299,10885
55299,27292
55299,1975
55299,84319
55299,51096
55299,221078
55299,9924
55299,55506
55299,64782
55299,6125
55299,6124
55299,6123
55299,6122
55299,161424
55299,6129
55299,6128
55299,10813
55299,56157
55299,57696
55299,8634
55299,23076
55299,387338
55299,90441
55299,11103
55299,11107
55299,2253
55299,5155
55299,4204
55299,11224
55299,84135
55299,4809
55299,139422
55299,55131
55299,10607
55299,81027
55299,9724
55299,55720
55299,84294
55299,4115
55299,8452
55299,51077
55299,1938
55299,22984
55299,7372
55299,7549
55299,54433
55299,9790
55299,55003
55299,6835
55299,6838
55299,10557
55299,23404
55299,55794
55299,6161
55299,6160
55299,6165
55299,285855
55299,51631
55299,1736
55299,55646
55299,3609
55299,3608
55299,3178
55299,83743
55299,7555
55299,7284
55299,728071
55299,6949
55299,4691
55299,6187
55299,6181
55299,29079
55299,6189
55299,23212
55299,10171
55299,23195
55299,64318
55299,5042
55299,51018
55299,3428
55299,54865
55299,51547
55299,63899
55299,3192
55299,6235
55299,92170
51263,7818
51263,6128
51263,64976
51263,64975
51263,85302
51263,55052
51263,51264
51263,5984
51263,64978
51263,63931
51263,51069
51263,65080
51263,51081
51263,57129
51263,57693
51263,6150
51263,64951
51263,64376
51263,64960
51263,51373
51263,64963
51263,64965
51263,92259
51263,64968
51263,64969
51263,3845
51263,84545
51263,51073
51263,116541
51263,116540
51263,5155
51263,28973
51263,124995
51263,5250
51263,65008
51263,51116
51263,27303
51263,65003
51263,65005
51263,65993
51263,54148
51263,54948
51263,114294
51263,64981
51263,9553
51263,23144
51263,54534
51263,64432
51263,60488
51263,5037
51263,64979
51263,29093
51263,11222
51263,219927
51263,51021
51263,51023
51263,6202
51263,65108
51263,26589
51263,29088
51263,10240
51263,3396
51263,90480
51263,63875
51263,64928
51263,28957
51263,51642
51263,10884
51263,51649
51263,740
51263,122704
51263,23107
51263,64983
51263,9051
51263,10573
51263,7570
51263,5355
51263,29074
51263,51318
51263,6183
51263,6182
51263,51650
51263,55173
51263,157310
51263,65125
51263,54460
51263,84311
51263,51253
51263,79590
51263,56945
51263,126282
51263,51258
51263,55168
51263,6137
51263,9801
51263,64949
51263,28977
51263,128308
5987,3927
5987,84626
5987,10459
5987,4783
5987,8862
5987,3551
5987,51265
5987,83448
5987,84309
5987,54507
5987,25804
5987,112858
5987,92399
5987,80726
5987,80174
5987,79038
5987,51164
5987,10190
5987,1656
5987,6655
5987,4739
5987,339122
5987,51765
5987,6591
5987,8237
5987,115106
5987,348110
5987,4654
5987,6386
5987,57616
5987,7633
5987,81629
5987,8738
5987,8737
5987,79047
5987,9529
5987,26121
5987,4193
5987,56906
5987,8697
5987,10783
5987,7704
5987,3093
5987,9412
5987,648
5987,114822
5987,167691
5987,23322
5987,84894
5987,3801
5987,54551
5987,7347
5987,10024
5987,54955
5987,27005
5987,221184
5987,9938
5987,92595
5987,254173
5987,2275
5987,84675
5987,3866
5987,29089
5987,6615
5987,7004
5987,29086
5987,4176
5987,653404
5987,157773
5987,8934
5987,8930
5987,8932
5987,158787
5987,7170
5987,3065
5987,7178
5987,79005
5987,1196
5987,5925
5987,79169
5987,79165
5987,284001
5987,27229
5987,11043
5987,80256
5987,85479
5987,58524
5987,54535
5987,7188
5987,64127
5987,222389
5987,388677
5987,57325
5987,402665
5987,22832
5987,132158
5987,5585
5987,56891
5987,6477
5987,80028
5987,7120
5987,64376
5987,51160
5987,9063
5987,10524
5987,10529
5987,23270
5987,340069
5987,23650
5987,287015
5987,7257
5987,7319
5987,51377
5987,7316
5987,5691
5987,55758
5987,84707
5987,373
5987,5699
5987,51072
5987,51296
5987,65264
5987,705
5987,27430
5987,5493
5987,143884
5987,4725
5987,2303
5987,55231
5987,51619
5987,146540
5987,83541
5987,64110
5987,55806
5987,91748
5987,140885
5987,80212
5987,79696
5987,147525
5987,83640
5987,29922
5987,284058
5987,23551
5987,9533
5987,9246
5987,7918
5987,6924
5987,59286
5987,7917
5987,4342
5987,256714
5987,2052
5987,2885
5987,655
5987,7984
5987,6045
5987,91734
5987,26036
5987,10623
5987,114088
5987,10401
5987,53615
5987,100303755
5987,8576
5987,26524
5987,84260
5987,10013
5987,868
5987,27124
5987,84069
5987,84062
5987,10494
5987,10477
5987,6629
5987,6626
5987,7324
5987,7325
5987,7321
5987,7322
5987,7323
5987,1616
5987,7328
5987,7329
5987,1962
5987,80314
5987,55702
5987,55663
5987,3608
5987,9915
5987,57596
5987,358
5987,55850
5987,1147
5987,9470
5987,79637
5987,11051
5987,414157
5987,64976
5987,85302
5987,26277
5987,547
5987,114971
5987,29110
5987,1466
5987,84985
5987,57459
5987,9825
5987,6919
5987,81926
5987,53826
5987,254187
5987,23288
5987,6314
5987,5682
5987,9099
5987,55324
5987,8440
5987,8328
5987,170954
5987,5090
5987,285268
5987,5689
5987,5685
5987,2669
5987,55147
5987,5481
5987,1641
5987,54620
5987,9961
5987,55633
5987,3611
5987,573
5987,78990
5987,8214
5987,57674
5987,7157
5987,1163
5987,10667
5987,9107
5987,375056
5987,57559
5987,8065
5987,252969
5987,8269
5987,5552
5987,79839
5987,166
5987,58500
5987,91647
5987,4938
5987,84832
5987,84106
5987,23001
5987,8664
5987,23005
5987,1108
5987,2735
5987,54478
5987,54474
5987,5294
5987,3836
5987,64320
5987,27023
5987,10363
5987,9592
5987,51002
5987,22954
5987,81559
5987,6737
5987,81557
5987,7334
5987,55285
5987,55284
5987,1977
5987,9929
5987,7507
5987,50650
5987,84313
5987,9662
5987,137209
5987,64782
5987,2962
5987,4004
5987,285172
5987,1786
5987,7114
5987,84856
5987,79025
5987,5371
5987,10188
5987,84221
5987,54880
5987,57697
5987,63893
5987,3646
5987,29127
5987,26240
5987,83707
5987,64147
5987,57606
5987,5159
5987,129868
5987,154865
5987,132789
5987,7874
5987,57192
5987,102724631
5987,4802
5987,196441
5987,5562
5987,116225
5987,4967
5987,2071
5987,50804
5987,3959
5987,55195
5987,54540
5987,151188
5987,55093
5987,84294
5987,5129
5987,4110
5987,8450
5987,54461
5987,9641
5987,10425
5987,6427
5987,54927
5987,5081
5987,51421
5987,51352
5987,2670
5987,51588
5987,80347
5987,54820
5987,8554
5987,6835
5987,81565
5987,5336
5987,54793
5987,9975
5987,84340
5987,84619
5987,51734
5987,9978
5987,3603
5987,752
5987,60491
5987,60493
5987,115426
5987,6886
5987,4600
5987,5427
5987,56204
5987,79173
5987,79797
5987,7286
5987,7936
5987,9454
5987,147687
5987,79650
5987,6942
5987,148581
5987,79921
5987,11074
5987,23741
5987,10174
5987,5287
5987,5286
5987,51465
5987,23199
5987,644903
5987,166979
5987,26505
5987,51545
5987,63898
5987,25930
5987,4998
5984,83932
5984,10459
5984,200933
5984,51264
5984,5985
5984,7517
5984,7516
5984,7515
5984,51069
5984,2176
5984,123283
5984,2178
5984,10193
5984,6790
5984,2314
5984,84545
5984,5914
5984,5859
5984,1660
5984,10615
5984,11130
5984,3148
5984,79726
5984,2547
5984,8208
5984,79728
5984,79682
5984,80201
5984,1018
5984,1019
5984,64928
5984,81620
5984,1017
5984,7884
5984,5001
5984,9156
5984,9521
5984,4190
5984,22909
5984,4350
5984,7706
5984,84126
5984,2043
5984,11004
5984,55120
5984,1841
5984,641
5984,23063
5984,10635
5984,3099
5984,9735
5984,8451
5984,332
5984,122769
5984,11340
5984,23244
5984,9631
5984,64978
5984,11222
5984,9636
5984,51023
5984,22974
5984,22976
5984,84193
5984,7415
5984,84057
5984,26271
5984,29088
5984,29089
5984,4772
5984,4773
5984,23435
5984,4174
5984,4175
5984,4176
5984,4171
5984,4172
5984,4173
5984,8565
5984,84942
5984,5810
5984,51720
5984,157570
5984,8833
5984,740
5984,6897
5984,56655
5984,64983
5984,3065
5984,55872
5984,3068
5984,57804
5984,1058
5984,57654
5984,83990
5984,157310
5984,5928
5984,51659
5984,142
5984,6627
5984,54107
5984,8243
5984,11169
5984,11164
5984,4914
5984,6039
5984,144715
5984,259266
5984,81875
5984,50484
5984,50485
5984,22938
5984,6573
5984,23
5984,9833
5984,55052
5984,55055
5984,6240
5984,6241
5984,65080
5984,23476
5984,3832
5984,3838
5984,10528
5984,10884
5984,1956
5984,10112
5984,10111
5984,7318
5984,51377
5984,7314
5984,7311
5984,10592
5984,7520
5984,55759
5984,54921
5984,1063
5984,116540
5984,86
5984,6118
5984,1653
5984,51616
5984,83540
5984,254958
5984,580
5984,3669
5984,2287
5984,54148
5984,3150
5984,5371
5984,1434
5984,79915
5984,3014
5984,3015
5984,29028
5984,9126
5984,5037
5984,3598
5984,9246
5984,4437
5984,4436
5984,56916
5984,7913
5984,2058
5984,6045
5984,404672
5984,57109
5984,10403
5984,7353
5984,5893
5984,11339
5984,23234
5984,9232
5984,3280
5984,27033
5984,54962
5984,10714
5984,63875
5984,27292
5984,155061
5984,55143
5984,55367
5984,9051
5984,83695
5984,10574
5984,10575
5984,10576
5984,6749
5984,9055
5984,10573
5984,7320
5984,55706
5984,7507
5984,55666
5984,328
5984,22897
5984,51493
5984,7283
5984,79991
5984,6138
5984,2335
5984,9924
5984,5441
5984,79019
5984,2237
5984,5932
5984,5931
5984,1763
5984,8624
5984,6233
5984,64782
5984,79902
5984,29980
5984,2189
5984,64976
5984,80222
5984,4678
5984,699
5984,64979
5984,4670
5984,64151
5984,545
5984,57455
5984,991
5984,990
5984,993
5984,8438
5984,10721
5984,7398
5984,10051
5984,6917
5984,8531
5984,7443
5984,79871
5984,2068
5984,23165
5984,91603
5984,2067
5984,5426
5984,10535
5984,5395
5984,55732
5984,11201
5984,9656
5984,9716
5984,116028
5984,9918
5984,9787
5984,7534
5984,51592
5984,65005
5984,81691
5984,1643
5984,1642
5984,10868
5984,1164
5984,56852
5984,80010
5984,56992
5984,9837
5984,5981
5984,219927
5984,3161
5984,5432
5984,5433
5984,5430
5984,5431
5984,5436
5984,5437
5984,5434
5984,5435
5984,7157
5984,7156
5984,7155
5984,1163
5984,29935
5984,9133
5984,902
5984,7298
5984,23644
5984,10643
5984,124739
5984,5557
5984,7486
5984,348654
5984,6950
5984,965
5984,4683
5984,25998
5984,11065
5984,4836
5984,90480
5984,6059
5984,129607
5984,908
5984,5111
5984,4085
5984,122704
5984,5883
5984,9184
5984,5885
5984,5884
5984,5889
5984,5888
5984,25920
5984,2033
5984,890
5984,891
5984,55215
5984,8317
5984,9768
5984,8318
5984,3098
5984,84250
5984,26589
5984,84319
5984,51318
5984,54908
5984,8914
5984,3980
5984,3981
5984,2965
5984,2967
5984,2966
5984,64785
5984,1786
5984,6878
5984,6873
5984,5378
5984,79023
5984,56257
5984,63967
5984,57129
5984,675
5984,57122
5984,672
5984,4331
5984,5518
5984,3978
5984,29127
5984,80233
5984,63922
5984,988
5984,983
5984,10733
5984,7874
5984,83879
5984,51514
5984,8520
5984,51455
5984,10606
5984,2177
5984,2175
5984,2073
5984,2072
5984,2071
5984,2074
5984,54892
5984,55723
5984,10038
5984,9319
5984,7272
5984,51053
5984,54948
5984,8892
5984,8891
5984,4292
5984,3364
5984,23385
5984,54534
5984,5438
5984,5439
5984,7019
5984,10856
5984,1635
5984,100288562
5984,9978
5984,29893
5984,3608
5984,2187
5984,6883
5984,4609
5984,2956
5984,2188
5984,1025
5984,79075
5984,5429
5984,6119
5984,1022
5984,5425
5984,5424
5984,5427
5984,6117
5984,5423
5984,5422
5984,27339
5984,84461
5984,51642
5984,51121
5984,23532
5984,5440
5984,4361
5984,1161
5984,23649
5984,158
5984,254394
5984,9100
5984,81602
5984,1894
5984,9493
5984,2130
5984,11073
5984,3101
5984,1111
5984,29074
5984,51073
5984,6189
5984,3192
5984,2645
5984,9212
5984,22948
5984,55165
5984,56949
5984,55168
5984,9801
5984,472
5984,4998
5984,4851
5984,4999
5985,2965
5985,2967
5985,2966
5985,56257
5985,8624
5985,50485
5985,64782
5985,9319
5985,7112
5985,83932
5985,2187
5985,22938
5985,10459
5985,2189
5985,8848
5985,55872
5985,6233
5985,5378
5985,5981
5985,9837
5985,7517
5985,7516
5985,152185
5985,9100
5985,51068
5985,26270
5985,26271
5985,6240
5985,6241
5985,10111
5985,7272
5985,23476
5985,9656
5985,57455
5985,990
5985,3832
5985,79075
5985,675
5985,10721
5985,7398
5985,672
5985,10528
5985,6917
5985,3978
5985,6118
5985,29997
5985,4171
5985,29127
5985,80233
5985,7318
5985,7314
5985,7316
5985,7311
5985,79915
5985,5425
5985,7520
5985,63922
5985,8452
5985,254958
5985,54903
5985,54921
5985,57654
5985,91603
5985,2067
5985,988
5985,5426
5985,4914
5985,10535
5985,5395
5985,100288562
5985,9094
5985,983
5985,6117
5985,5441
5985,11201
5985,55183
5985,1956
5985,55835
5985,55832
5985,51514
5985,11130
5985,10075
5985,9716
5985,10592
5985,2547
5985,8208
5985,116028
5985,79728
5985,79682
5985,328
5985,2176
5985,2177
5985,2175
5985,2073
5985,2072
5985,2178
5985,1017
5985,2074
5985,29935
5985,9156
5985,580
5985,10856
5985,158078
5985,2071
5985,3669
5985,55723
5985,3150
5985,10038
5985,8451
5985,81620
5985,7534
5985,7157
5985,81691
5985,902
5985,84126
5985,1643
5985,8898
5985,55120
5985,1841
5985,64983
5985,4292
5985,641
5985,3364
5985,6573
5985,23063
5985,10635
5985,5438
5985,8726
5985,56852
5985,9735
5985,64210
5985,9126
5985,64151
5985,80010
5985,63967
5985,3598
5985,331
5985,9246
5985,55791
5985,4436
5985,56916
5985,7019
5985,23244
5985,4361
5985,9768
5985,9636
5985,1161
5985,5432
5985,5433
5985,5430
5985,5431
5985,5436
5985,5437
5985,5434
5985,5435
5985,5704
5985,7156
5985,7155
5985,5439
5985,7515
5985,144715
5985,699
5985,51659
5985,7415
5985,404672
5985,57109
5985,9978
5985,7706
5985,5883
5985,10403
5985,2068
5985,7298
5985,545
5985,124739
5985,29089
5985,7353
5985,5893
5985,4772
5985,2959
5985,4609
5985,2956
5985,2188
5985,1915
5985,23234
5985,3280
5985,4174
5985,4175
5985,4176
5985,5429
5985,6119
5985,4172
5985,4173
5985,27033
5985,5424
5985,5427
5985,27030
5985,157777
5985,54962
5985,5423
5985,5422
5985,10714
5985,83987
5985,27339
5985,5810
5985,129607
5985,84060
5985,155061
5985,157570
5985,55367
5985,5111
5985,4085
5985,56655
5985,23649
5985,79657
5985,3632
5985,254394
5985,348654
5985,10980
5985,10475
5985,4773
5985,8565
